Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Iceland,ISL,10.3587329597895,1.51549827281081,1.62645796929106,1.65028558058349,1.77039263796959,2.01325772167792,1.9454755321438,1.35109310517878,1.18560137020715,0.951461663582366,0.538368096920548,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,India,IND,35.7939347622191,25.0224105830995,16.206727925749,13.3289673624999,17.1081566364718,16.7873089424494,17.3183248113882,15.1524027608082,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Indonesia,IDN,6.64064587140277,..,3.45586237154642,2.92060936698488,2.76740028784458,2.89125205693269,2.89830477359926,2.93520899276903,2.7683142050537,2.47513838423374,2.46338977964125,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Iran, Islamic Rep.",IRN,23.3712854915671,22.057928024748,23.5269813746597,20.6964502542622,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,17.6775409015162,12.6145454716487,14.105211130071,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Israel,ISR,1.59949397371544,0.968218246314052,1.28925672837398,1.34728179447614,1.36621889276292,1.36816175272095,1.15870110763169,0.948077472781915,1.08008298227751,1.05595921569089,1.15311017198135,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Italy,ITA,0.0143196556268941,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Jamaica,JAM,40.8673742554176,26.3362260046594,27.6174103196928,28.0720729674049,32.96245975583,32.338525984836,31.9081955647835,31.0581181343892,32.3314525586069,33.3009415589469,34.7914215537609,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Japan,JPN,1.39281457517453,1.60420857640217,1.89880494192422,1.7866078860711,1.78289069217175,1.90125314809418,1.87213868683201,1.98419016306652,1.82074231177094,1.72779949815226,1.57061232136167,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Jordan,JOR,..,..,10.2638132014869,9.37695136335253,9.17975916474866,8.91359469475327,8.12645115199143,8.53345003008588,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Kazakhstan,KAZ,..,4.73965171898931,..,..,7.26539696912479,16.2282530939979,7.6232499719175,5.1540725189032,4.95292491974682,4.70289503184696,5.6755947802373,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,7.40890138910438,7.24816126676782,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Kiribati,KIR,..,..,..,..,50.1654763298869,61.6532204258819,56.3883044155669,59.4243324345884,19.6794644448356,6.43973802276349,5.41932694314399,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,"Korea, Rep.",KOR,13.6922676773307,6.24064530849053,5.24529396706,5.57252863722852,6.00179233044287,5.71268897411526,4.73985981561956,5.29816054083912,4.20610749456051,3.90360805824064,3.35088760087206,..
Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
